"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TRIM59",0.00351921985413638,0.0774722074677209,0.247,0.181,1
"TRNAU1AP",0.00352764956571366,0.106121326890702,0.35,0.281,1
"NEK9",0.00353707552831628,-0.143203778409895,0.645,0.674,1
"ILVBL",0.00354472861218533,-0.207905946464337,0.787,0.798,1
"DUSP15",0.00355815482045099,-0.101830924443094,0.125,0.184,1
"STUB1",0.00356364424931322,0.103854001496293,0.914,0.896,1
"CHURC1",0.00357284088197232,-0.116218423080088,0.919,0.958,1
"IRF1",0.00357602230308794,-0.15718770662541,0.79,0.796,1
"RPS6KA5",0.00358484410537792,0.0937768133347319,0.208,0.149,1
"DKK3",0.00361580777729341,0.10765420648335,0.301,0.233,1
"CENPJ",0.00361683794230397,0.0767984781592211,0.218,0.155,1
"DPY19L3",0.00361959603223122,0.104675634665381,0.465,0.387,1
"TUBG1",0.00362065487352759,0.114513199748654,0.826,0.764,1
"IGHE",0.00362358894817493,0.116545647281475,0.663,0.582,1
"KPNA6",0.00363054228805165,0.0864389610290021,0.359,0.283,1
"GNLY",0.00363114722893437,-0.125430481126218,0.144,0.206,1
"TBC1D25",0.00363497773642565,0.0761620899920314,0.364,0.284,1
"POC5",0.00363872323197351,0.0705965687325461,0.298,0.223,1
"NOL10",0.00364392064157964,0.0960835650375406,0.521,0.434,1
"SUPT20H",0.00364717959532729,0.0723585591607999,0.579,0.476,1
"CDH5",0.003650418292372,0.0827398186945175,0.249,0.183,1
"CDK17",0.0036567157122307,0.0740326331608443,0.513,0.41,1
"LAMB1",0.00366334036976222,0.114197052350122,0.467,0.388,1
"CDK9",0.00366533039982189,0.0875672124675079,0.428,0.346,1
"ELF5",0.00367808844318681,-0.0781373905754982,0.09,0.146,1
"C1orf174",0.00367847166310785,0.0900605608942592,0.271,0.204,1
"SLIT3",0.00368258243643363,0.0859720395558911,0.198,0.139,1
"RGL3",0.00369020919404518,-0.143158386613158,0.367,0.426,1
"BAZ2A",0.00369667528567748,0.118143231589923,0.831,0.761,1
"APC",0.00370065928009526,0.0750812272347054,0.418,0.33,1
"ZCCHC10",0.00370766369144807,0.112046513506991,0.582,0.51,1
"SMCHD1",0.00371292831690223,0.0941589138278099,0.65,0.555,1
"AAMDC",0.00371335739606775,0.0901748053876744,0.589,0.499,1
"TAOK3",0.0037144066702625,0.0719544130549367,0.533,0.44,1
"AKAP10",0.00373419111870769,0.0924258523725886,0.291,0.223,1
"KLHL7",0.00373654763701832,0.0819782145964006,0.269,0.2,1
"OMA1",0.00374499687615161,0.0821001844384673,0.408,0.323,1
"PELO",0.00374543672663495,0.0870957545007894,0.469,0.38,1
"CSNK2B",0.00374734543733081,-0.091772487143865,0.99,0.997,1
"BCAT1",0.00375681848840145,0.0675994301328798,0.149,0.098,1
"CDK8",0.00376683229337708,0.0772646886283665,0.264,0.196,1
"PCNX3",0.00376858557240882,0.0787611640230969,0.367,0.284,1
"UQCRH",0.00377434944011629,0.0973413132038239,0.978,0.985,1
"SPACA9",0.00379074448995593,0.100138356340899,0.35,0.274,1
"MED11",0.00380849943535461,-0.141368054735712,0.401,0.463,1
"ZNF697",0.00381523819908689,0.0651764906087793,0.112,0.069,1
"RELCH",0.0038256633075518,0.109748239698603,0.587,0.508,1
"TIMP2",0.00382699637343517,0.0922573778964439,0.936,0.927,1
"LRRK2",0.00383511794926565,-0.126441625276187,0.208,0.276,1
"NR1H3",0.00384006819397334,0.073895974537145,0.499,0.4,1
"MMD",0.00384374848744017,0.0822957747973913,0.389,0.307,1
"WDR53",0.00385090577969112,0.0850397241686588,0.235,0.172,1
"PYCR1",0.00386795221941142,0.117691831846115,0.956,0.925,1
"UTP6",0.00387121514211351,0.0953504510216179,0.709,0.626,1
"ABI1",0.00387247571215925,0.0962751443528598,0.844,0.773,1
"AC013726.1",0.00387376450999561,-0.0901366319034048,0.11,0.168,1
"RRP8",0.00387861795393606,0.113836049339902,0.394,0.322,1
"TOMM22",0.00388280244367916,-0.132579527613285,0.778,0.799,1
"MARVELD3",0.00389460383980972,-0.132834084442577,0.386,0.45,1
"ZFYVE27",0.00390693043504977,0.0715485665467411,0.587,0.488,1
"AIFM3",0.00392721331011037,-0.0693937207543803,0.09,0.146,1
"LIX1L",0.00392782746508845,0.0744853227377269,0.218,0.155,1
"DCTN4",0.00392807218704532,0.0987043189620775,0.751,0.698,1
"HIST1H2BD",0.00393338699558799,0.105705432788572,0.878,0.834,1
"REEP5",0.00394087669727514,-0.118941173566328,1,0.996,1
"PPP1R10",0.00394710741607434,-0.130068461653264,0.643,0.67,1
"FZD3",0.00395911104099102,0.0804597411350131,0.311,0.238,1
"MRPL36",0.00396056375166561,0.102665749570872,0.9,0.884,1
"NAE1",0.00396339378968885,0.101805928737239,0.733,0.65,1
"ATG14",0.00396372115225245,0.0797135916015893,0.403,0.321,1
"AC015813.1",0.00397341932911754,-0.137292732715734,0.342,0.406,1
"DENND4C",0.00397362166774785,0.0512961395233971,0.108,0.065,1
"CLEC3A",0.0039742578652084,0.114318232418008,0.252,0.184,1
"ACAD9",0.00398146435383672,0.0968262227236288,0.699,0.587,1
"AC009065.4",0.00399290536026207,0.0656018809707163,0.164,0.11,1
"HOXB3",0.00399477480941117,0.0725331853032496,0.152,0.101,1
"SLC29A1",0.00399756224102791,0.0997148921126565,0.919,0.899,1
"CD3G",0.004000363202579,-0.0803009481288546,0.076,0.127,1
"CASC4",0.00400438799946977,-0.127562255210682,0.778,0.803,1
"DESI1",0.00400827060620901,-0.139395549910869,0.535,0.576,1
"ARHGEF7",0.00400866009433304,0.117040442432399,0.704,0.629,1
"KIAA0556",0.00401638850186118,0.113641318182836,0.477,0.404,1
"WARS2",0.00401931612641817,0.0828103828605486,0.252,0.186,1
"TMEM134",0.00402466236774172,0.0967899061249463,0.528,0.439,1
"PWWP2B",0.00402776704057165,0.0837469472179251,0.677,0.577,1
"CFAP298",0.00404511336484659,0.119253025907779,0.78,0.722,1
"CACTIN",0.00405279541694132,0.0847725528159273,0.399,0.315,1
"ADORA1",0.00405455476160826,0.0795905895344564,0.186,0.13,1
"CCDC28B",0.00405469443893555,-0.0990392463681193,0.164,0.228,1
"LINC02482",0.00406054599281238,-0.0812470622981413,0.09,0.145,1
"LY75",0.00406909422318488,-0.0915756314514276,0.115,0.173,1
"C16orf91",0.00408084853696314,0.0865069024192264,0.413,0.335,1
"EHMT1",0.00408959750160888,0.104896409485229,0.748,0.674,1
"CAP1",0.00410043388992166,0.101822547733218,0.902,0.872,1
"MRPS9",0.00410450586442229,0.0820724560336021,0.474,0.387,1
"NXNL2",0.00410618927372728,0.0701851342392715,0.132,0.085,1
"ECD",0.00410629174616798,0.103566935251824,0.513,0.434,1
"AGPAT5",0.00410852935508975,0.103788267929532,0.428,0.356,1
"NUB1",0.00411309147322957,-0.145762459510193,0.567,0.608,1
"CCDC43",0.00411446204361282,0.0895358664562536,0.633,0.546,1
"ZNF829",0.00412772841543478,0.0683416441871302,0.149,0.099,1
"CEP44",0.00414649278031325,0.0778846590701687,0.289,0.218,1
"EMILIN2",0.00415518888626565,0.0871139115105628,0.279,0.209,1
"BNIP2",0.00415586587263465,0.102848279513082,0.665,0.583,1
"BCL3",0.00416478774345421,0.11253080187706,0.89,0.865,1
"FMN1",0.00417988865195464,-0.101154585093665,0.147,0.208,1
"SPOCD1",0.00418165986999701,0.0554564808272972,0.105,0.063,1
"C17orf75",0.00419086552937648,0.0813845151462025,0.572,0.476,1
"CD2",0.00421481281658701,-0.147832240477876,0.313,0.377,1
"ARIH2",0.00421986279475449,-0.128416863353811,0.78,0.8,1
"CTDSP1",0.00422227024019421,0.120627569072484,0.848,0.803,1
"ZNF224",0.0042247901510244,0.10824373384869,0.435,0.363,1
"TOMM40L",0.00424930657506839,0.0776790151326971,0.313,0.239,1
"HHIPL2",0.00425575533894979,-0.0834370831415418,0.095,0.15,1
"EP300",0.00429817563489675,0.0835983102645621,0.746,0.638,1
"JKAMP",0.00429985008231731,-0.139223496512063,0.626,0.661,1
"N4BP1",0.00430272870480142,0.0893169944174675,0.682,0.59,1
"NFIB",0.00430528940510507,0.0818163638982198,0.638,0.54,1
"ZNF586",0.00431839442069884,0.0938633743047723,0.284,0.218,1
"ZNF704",0.00434278198419921,-0.151562449540788,0.702,0.703,1
"PEMT",0.00434329493703868,0.0989733017346507,0.418,0.34,1
"SAP130",0.00434575478856813,0.0810753371192414,0.311,0.239,1
"HSF2",0.00435188579662082,0.0694625393673608,0.213,0.152,1
"ANKRD39",0.00435305545227543,0.11601978795694,0.411,0.338,1
"NKIRAS1",0.00435375136137267,-0.110241488046916,0.232,0.302,1
"IMP4",0.00435821520532873,0.0982620464415216,0.829,0.774,1
"HADHA",0.00435991737623561,-0.10653534424625,0.951,0.951,1
"ATXN7L3",0.00436018588547137,0.108710771250931,0.839,0.774,1
"CLEC10A",0.00436215090727318,-0.0910661872422819,0.068,0.117,1
"MT1F",0.00436495365931111,0.0928562781256589,0.565,0.474,1
"ZNF280C",0.00436996839842457,0.0597224420791151,0.127,0.08,1
"TMEM102",0.0043706366596099,-0.125534890466403,0.257,0.322,1
"KCNQ1OT1",0.00437258976494783,0.0609923755455338,0.154,0.102,1
"ARRB1",0.00438065406575672,0.102738266851587,0.672,0.588,1
"ACAD8",0.00438779415761172,-0.115554198832218,0.303,0.375,1
"TMEM98",0.0043950070165256,-0.152898622402619,0.699,0.718,1
"TMEM186",0.00442933640074762,0.088690139370307,0.379,0.303,1
"RIPK1",0.00442938808751206,0.089282873632241,0.643,0.555,1
"SETD5",0.00442981148212777,0.0913262855139704,0.57,0.477,1
"ZSWIM4",0.0044304496227616,0.0729095478688441,0.227,0.165,1
"RP9",0.004441121600418,0.102898866223499,0.381,0.307,1
"HFE",0.00444164628900885,0.071293109903044,0.222,0.16,1
"SETD4",0.00445124348958534,0.100167249247141,0.381,0.308,1
"PLCG1",0.00445736443957207,0.0951940032495601,0.452,0.38,1
"DUS1L",0.00446114917947727,0.0876371630137598,0.961,0.927,1
"DOLPP1",0.00449023120092532,0.101373011992539,0.335,0.267,1
"KIF5B",0.00449864127813978,0.0994626524088493,0.956,0.916,1
"PDHX",0.00449881537403281,0.0942963097998212,0.594,0.512,1
"WDR7",0.00451725980293846,0.0987072397136989,0.443,0.366,1
"GOPC",0.00452747813671981,0.0972105590381156,0.462,0.385,1
"XRCC3",0.00452782534252306,0.0821351696349027,0.269,0.202,1
"MCOLN3",0.00452891388881981,-0.0792080810381434,0.066,0.114,1
"DAB2IP",0.00454303765639983,-0.145505586500833,0.43,0.485,1
"TRAPPC11",0.00455825341718143,0.102881318497815,0.396,0.322,1
"CENPA",0.00456610960282545,0.0965373659720606,0.249,0.188,1
"AKAP9",0.0045738994062196,0.121246041742374,0.521,0.448,1
"ITPRID2",0.00457413526792304,0.0791341251971357,0.501,0.41,1
"CAVIN1",0.00457898326520918,0.128441554826333,0.601,0.527,1
"ORC4",0.00458195896394885,0.0875672124675081,0.628,0.538,1
"RNF168",0.00458408788550201,0.0889668682075491,0.533,0.453,1
"CCM2L",0.00459400288380314,0.0593857706916925,0.144,0.094,1
"AC012645.1",0.0045974230988407,-0.0757049103428281,0.078,0.129,1
"SET",0.00460077094467678,0.0673941639300737,1,0.991,1
"NT5DC3",0.00460627769491274,0.0805607011489259,0.171,0.118,1
"CNOT9",0.00461194152467225,0.0870373942313335,0.641,0.56,1
"LRRFIP2",0.00461197365881247,-0.156103356620023,0.66,0.677,1
"SLC4A1AP",0.00462502732830186,0.0931514157234792,0.516,0.428,1
"RBMS2",0.0046375499513949,0.0860695018794794,0.391,0.313,1
"LINC02804",0.00464018583207449,0.0725917806287567,0.176,0.122,1
"CTU1",0.00465063007153215,0.108456493880471,0.582,0.505,1
"KRT81",0.00465522727868764,-0.162831049113862,0.068,0.115,1
"VPS13C",0.00466038726751452,-0.149178860182127,0.504,0.548,1
"NBR2",0.0046605478177939,-0.0928408760323154,0.139,0.2,1
"WDFY4",0.004661731040901,0.0590087310525825,0.176,0.12,1
"TMEM200B",0.00468043153480224,-0.0929713430571795,0.117,0.174,1
"CPQ",0.00469479066325349,-0.163752394332442,0.457,0.5,1
"UBFD1",0.00469753814224749,-0.141175605587039,0.579,0.626,1
"NFIL3",0.00469987431508529,0.072392855556682,0.24,0.176,1
"ZNF45",0.00470698547914606,0.0984009353207096,0.254,0.194,1
"PPP2R3A",0.00472312922891619,0.0620880815794474,0.134,0.087,1
"WDR27",0.00472554649368472,0.0815039062564353,0.274,0.207,1
"RRS1",0.00472707905664776,-0.146682874869784,0.533,0.571,1
"TBC1D9B",0.0047280775268142,0.103897413408085,0.866,0.834,1
"TBRG1",0.00472883172356189,0.0985529170367469,0.389,0.313,1
"SLC27A1",0.00473600074768727,0.108871348790603,0.528,0.453,1
"MYCL",0.00473778457420124,0.0767984781592211,0.22,0.16,1
"BRMS1",0.00475291222264467,0.116141313883886,0.66,0.588,1
"SLC41A3",0.00475458395017762,0.0758795231797919,0.57,0.468,1
"MED22",0.00476020538623383,0.0916083776893714,0.504,0.422,1
"NF2",0.0047663683992384,-0.136223114992538,0.438,0.488,1
"TMEM14B",0.00477047524176248,-0.109589032311502,0.922,0.937,1
"DNAJC16",0.00479131369283889,0.104112549940962,0.372,0.303,1
"CLCN5",0.00479402964082534,0.0849100748974267,0.205,0.147,1
"ELOVL1",0.00479547003534488,0.100485262667125,0.76,0.672,1
"SGCB",0.00481123538762288,-0.116228492457204,0.249,0.315,1
"MFSD14A",0.00481203643092131,0.0834710940887478,0.479,0.389,1
"SVIP",0.00482972422980122,0.0867976127506981,0.597,0.511,1
"BCL7A",0.00483931280609206,0.0693473897124097,0.337,0.258,1
"RNFT1-DT",0.00484462588051791,-0.0815915428788054,0.064,0.11,1
"FKBP7",0.0048485118404812,0.0596084111372214,0.147,0.096,1
"TOMM40",0.00485645240013842,0.107862412095953,0.868,0.84,1
"SERPINF2",0.00485764340057652,-0.0915428708487381,0.105,0.16,1
"UBR3",0.00486741533504916,0.0829008226199116,0.54,0.449,1
"DYNLRB2",0.00487313945407798,-0.105776847684116,0.235,0.303,1
"LIMS2",0.00487992390156621,0.0927701538182769,0.249,0.187,1
"HLCS",0.00490041304829265,0.0709756595580295,0.462,0.373,1
"EIF5B",0.0049021640676122,0.0990247640525227,0.68,0.59,1
"DNAJC7",0.00490385926984796,-0.121150952087642,0.773,0.806,1
"PITPNM1",0.00490972502116744,-0.112481148559799,0.193,0.257,1
"LINC-PINT",0.00492918303950153,0.0527661065592225,0.11,0.067,1
"ZNF232",0.00493258908424107,-0.105796339115678,0.227,0.294,1
"SRI",0.00493347139680138,-0.145380340842015,0.814,0.822,1
"CMPK1",0.00493817871284687,0.117284755193517,0.76,0.678,1
"BMP1",0.00494004796976624,0.109495877767326,0.352,0.281,1
"PRKAB1",0.00494624656806049,0.0890143468117427,0.494,0.418,1
"EMC2",0.00494870112196424,-0.117050507140964,0.824,0.83,1
"HARBI1",0.00494979334126049,0.0552165088947398,0.105,0.064,1
"SLC16A14",0.00496700665384252,0.094897007590805,0.359,0.287,1
"CDC42EP4",0.00497795698306127,-0.124559767049158,0.731,0.764,1
"REXO5",0.00499119381490291,0.075932224157209,0.178,0.125,1
"KNSTRN",0.00499188245332422,0.0863014524958304,0.352,0.278,1
"NMNAT1",0.00501096940313072,0.0732067044179668,0.208,0.149,1
"CCDC186",0.00501691239055868,0.0859809615755563,0.396,0.321,1
"TRERF1",0.00502970765612432,0.0982970234538013,0.337,0.266,1
"HS6ST3",0.00503078041616449,-0.114839816524535,0.293,0.365,1
"TTPAL",0.00503406393158925,0.0805211067355537,0.33,0.257,1
"COQ7",0.0050351850412954,0.075980055624837,0.401,0.318,1
"IFFO1",0.00503737854183038,0.0798416974247108,0.254,0.189,1
"SLC30A4",0.00504179652131438,-0.0877060268445374,0.117,0.174,1
"CYBC1",0.00504832265050052,0.0967236523743971,0.936,0.916,1
"RAD1",0.00505896154363118,0.100477428724044,0.553,0.48,1
"CEP95",0.00507438986684096,0.0609266471620535,0.594,0.497,1
"ZNF581",0.00507464899523162,0.077677781974113,0.491,0.405,1
"EEA1",0.00507849643869405,0.0915963140177222,0.421,0.344,1
"GTF2H1",0.00507940908418048,0.0910406691276719,0.513,0.428,1
"SMIM19",0.00508385777176558,-0.124931164925038,0.756,0.776,1
"EIF2A",0.00508470066314149,0.110118230583938,0.685,0.601,1
"VPS36",0.00508537588881768,0.0827178128061122,0.543,0.458,1
"BOLA2",0.00508566768346173,0.0995603180381635,0.748,0.661,1
"USP18",0.00509329217229231,-0.131447790261696,0.599,0.642,1
"CHMP3",0.00509496548338048,0.102177862803309,0.892,0.851,1
"HSD17B8",0.00509755072459551,-0.131596996365085,0.636,0.675,1
"PTGR1",0.00510046914602059,-0.0981391846457497,0.139,0.198,1
"CEMIP2",0.00510241925521981,0.0955740577099241,0.296,0.228,1
"ASMTL",0.00510869015068705,-0.164807141986232,0.465,0.515,1
"SPIDR",0.00511175415301409,-0.134344445785993,0.565,0.6,1
"UBE2D4",0.00511184770269366,0.109593518797507,0.306,0.243,1
"ECE1",0.00511687001524505,-0.134431607344137,0.685,0.716,1
"PTN",0.00512181163250867,0.0783493699908849,0.159,0.108,1
"FOPNL",0.00514207964171585,0.0997248268937434,0.494,0.419,1
"MYO19",0.00514876169393756,0.106380169120074,0.67,0.604,1
"GTF2E1",0.0051491615247538,-0.147552960105973,0.433,0.484,1
"TAF1",0.0051504598888673,0.095494849409069,0.491,0.417,1
"SLC12A5",0.00516067047287541,-0.115721221087128,0.2,0.264,1
"MARCH2",0.00518149681155392,0.0727075766219273,0.472,0.384,1
"DENND1A",0.0051821773835243,0.0691577219582065,0.445,0.354,1
"EEF1AKMT1",0.00518536962992242,0.0876329553662361,0.267,0.203,1
"NFKBID",0.0051910437312013,0.0776645850798269,0.232,0.17,1
"INTS10",0.00519276094752873,0.0849962706848855,0.462,0.379,1
"DDX47",0.0051948834918174,0.0663507265578121,0.134,0.088,1
"TARBP1",0.00519772258376155,0.081094562199382,0.658,0.573,1
"LSM4",0.00520742037012974,0.0861274136463659,0.976,0.959,1
"SGTA",0.00522571049490003,-0.126691588291746,0.709,0.735,1
"UBALD1",0.00523597482613567,0.0790881227979685,0.597,0.495,1
"RNF114",0.00523976530563205,0.101311322768366,0.795,0.743,1
"HACD2",0.00524622360912392,0.0901869567008992,0.597,0.518,1
"TOMM6",0.00525032293657767,-0.0859717409875254,1,0.996,1
"STAM",0.00525632629635814,0.0973182171904613,0.46,0.383,1
"TP53I3",0.00526257340790048,-0.126764717939422,0.257,0.319,1
"STYXL1",0.00528121786683003,0.0919456529780821,0.413,0.335,1
"HOXB7",0.00528420053952753,0.080307691237537,0.23,0.17,1
"AP1B1",0.00528705186479104,-0.124976337334279,0.746,0.796,1
"SLC39A13",0.00532329653834184,0.0775787116528648,0.611,0.532,1
"NXF1",0.00532402810345054,0.102928675819981,0.538,0.459,1
"LINC01116",0.00532435550653707,0.0808633425433233,0.254,0.191,1
"EPS8L2",0.00534827053282665,0.102732762367361,0.839,0.787,1
"FTSJ1",0.00535460108453182,0.0969339468260414,0.604,0.526,1
"TINF2",0.00536970748046661,0.0942963097998212,0.599,0.519,1
"EED",0.00537359750779688,0.088316859167092,0.374,0.301,1
"FANCL",0.00541989989358886,0.0799599031330712,0.413,0.334,1
"SYNGAP1",0.00542540188046187,-0.111510206570369,0.23,0.294,1
"DHX30",0.00544290003242352,-0.0895424568732817,0.919,0.949,1
"CYB5D1",0.00544902406038674,-0.13732122167301,0.362,0.423,1
"XIST",0.00545095184826246,0.12965529313048,0.433,0.363,1
"BCS1L",0.00545650148838981,0.101288507963175,0.619,0.531,1
"RPN1",0.00546092680284448,0.088378136148656,0.958,0.956,1
"PDK1",0.00546394340420778,-0.0947202971539488,0.125,0.182,1
"RRAS2",0.00546626348355275,0.0691148366989871,0.391,0.306,1
"IGSF9B",0.00547118186690123,-0.090938525282453,0.137,0.196,1
"DVL3",0.00547378962684378,0.0971195826136604,0.863,0.796,1
"PTOV1",0.00547519887905457,0.0799379647414411,0.993,0.998,1
"ZNF805",0.0054753662680967,0.0762981831022221,0.183,0.129,1
"OSGIN2",0.00549594386116277,-0.133403133799742,0.621,0.666,1
"ZNF37A",0.00549676195878095,0.101271029520444,0.447,0.375,1
"MARVELD2",0.00549830387238721,0.0889359087543158,0.582,0.494,1
"CHMP7",0.005505249027349,0.0806992522239484,0.538,0.45,1
"METTL5",0.00551785932827085,0.0945424161573353,0.692,0.606,1
"AC245884.8",0.00553061051735352,0.0513111315778827,0.115,0.072,1
"MANSC1",0.00554632600289979,0.101373011992538,0.584,0.503,1
"CALML4",0.0055505789971381,0.0610605006351478,0.142,0.094,1
"ATP6V1D",0.00555915235939618,-0.138013170487266,0.711,0.72,1
"TMEM205",0.00556156724081414,-0.124502078605193,0.927,0.956,1
"TMEM47",0.00556939956274771,0.0598884508405747,0.142,0.094,1
"NAA16",0.00558899897291438,0.0888349586307094,0.296,0.228,1
"KCNC4",0.00559126824851173,0.0569091685908224,0.11,0.068,1
"TRMT10C",0.00559750659988127,0.0838031439767424,0.65,0.544,1
"ADNP",0.00559797373139427,0.0939338038472333,0.946,0.927,1
"MBTD1",0.00560166145775034,0.0809433140407614,0.545,0.451,1
"MDC1",0.00561411339414674,0.0676916103144616,0.377,0.292,1
"CDC14B",0.00561481578677612,0.0759498096948898,0.139,0.093,1
"FBXL12",0.00561587343549286,0.089953805304386,0.34,0.269,1
"CHST11",0.00562897669641326,0.0789181611648425,0.215,0.157,1
"CARM1",0.00563080395185413,0.0959685289322653,0.597,0.511,1
"AC011479.4",0.00563444163568827,0.0817923074738814,0.137,0.091,1
"SDHAF2",0.00563943131084223,0.0687140731785832,0.677,0.577,1
"PUS7L",0.00566257032482042,0.0871871057492272,0.345,0.275,1
"SUGP1",0.00566992958273735,0.0779013637930689,0.594,0.5,1
"RAD23A",0.00568001079012886,-0.12024619179567,0.917,0.957,1
"RASGRP1",0.00573750101220507,-0.0745056830796323,0.086,0.137,1
"EMCN",0.00574412945148473,0.0796338170560809,0.166,0.115,1
"PLEKHB1",0.00575566940605992,-0.098804194405432,0.142,0.199,1
"GIT2",0.00576017391533232,0.0908283173926651,0.477,0.4,1
"ABHD4",0.00576959703641619,0.105393530268221,0.501,0.429,1
"PEX14",0.00577480229372352,0.083006405013575,0.311,0.244,1
"SRP14-AS1",0.00577485520035781,-0.0906580532552934,0.105,0.159,1
"MSRA",0.00578540287665277,0.0770641800874805,0.279,0.211,1
"ARL6IP1",0.00580929774253645,0.0544382181718137,0.973,0.962,1
"DDB2",0.00581611637266998,0.0863489212805973,0.482,0.396,1
"MBNL1",0.00582897089845389,0.103809150211839,0.716,0.638,1
"PRKRIP1",0.00583510439992838,0.0785450825382767,0.443,0.358,1
"WDR54",0.00583679908377945,-0.130016541524957,0.496,0.553,1
"LARP4",0.00583980590263788,0.110754471744297,0.826,0.762,1
"ZFP30",0.00584093204727229,0.0958888328507054,0.291,0.228,1
"EAF1",0.00584491339940218,0.0960228793912323,0.619,0.531,1
"FAM172A",0.00584631133734993,0.0981701212676664,0.433,0.358,1
"TMEM126A",0.00585574648478034,0.0957546113324423,0.474,0.405,1
"SLC4A3",0.00585625761971312,0.0792021572164236,0.293,0.226,1
"ZDHHC24",0.00586076449084249,0.083107681101225,0.731,0.653,1
"B3GNT2",0.00586508784633642,0.0760824164361835,0.465,0.376,1
"ZNF275",0.00586644524352618,0.0795583193981145,0.291,0.224,1
"IER2",0.00586736911532806,0.0784629834157067,0.976,0.956,1
"TMEM203",0.00586782844756284,0.0894304794778005,0.687,0.61,1
"PCDH18",0.00588613909796476,0.0641993859043862,0.108,0.067,1
"AC006504.5",0.00589377062813909,0.0608189136419037,0.108,0.067,1
"RANBP9",0.00589390491659986,-0.111643616534775,0.861,0.89,1
"GMPPA",0.00589792386080734,0.11844652535148,0.721,0.66,1
"HSPA12B",0.00590361279120985,0.06963382092479,0.137,0.091,1
"IDUA",0.00590526399292584,0.0935031744496894,0.66,0.577,1
"IER3-AS1",0.00591617933237154,-0.0781373905754982,0.088,0.139,1
"IVNS1ABP",0.00593011641139007,0.0975083029016603,0.729,0.652,1
"CCAR2",0.00593224527864366,0.0834926221914857,0.604,0.514,1
"CAPN9",0.00593669327897154,-0.121972942122104,0.291,0.358,1
"SLC5A3",0.00595569535511032,0.0750711406800591,0.372,0.297,1
"CTBP1-DT",0.00596412403406959,0.0976658706613786,0.352,0.286,1
"ZSWIM7",0.00596459506020341,0.085163479976949,0.259,0.197,1
"NDUFA13",0.00597377045341861,-0.0640790448558088,1,1,1
"CYB5RL",0.00597521745840509,0.070790533963942,0.139,0.093,1
"NFATC3",0.00597630121655656,0.0879678440498006,0.438,0.358,1
"PHKG2",0.00597721698640672,0.0864135960311572,0.707,0.616,1
"CD46",0.00598174839711567,0.0783246415764132,0.995,0.992,1
"ZNF628",0.00599963900908628,0.0602012722011489,0.267,0.198,1
"POLR3A",0.00600394194624057,0.0736558676583313,0.455,0.364,1
"TMEM127",0.00600652035247155,0.0935093527108923,0.856,0.782,1
"NIPA1",0.0060195572550628,-0.112957709364343,0.347,0.411,1
"GRAMD1A",0.00601969527728954,0.0863861276361817,0.897,0.855,1
"TANK",0.00602375489945896,0.078289398879497,0.523,0.437,1
"CCDC9B",0.00602583497863224,-0.138401487572146,0.372,0.427,1
"C1QB",0.00603699670054281,-0.118989826302188,0.932,0.919,1
"CISH",0.00604248002642887,0.120777407286166,0.902,0.896,1
"CD22",0.00605810710253086,-0.0887743726515724,0.142,0.201,1
"AP1G1",0.00606021342743515,0.109187500709241,0.88,0.841,1
"ZNF618",0.00606289552307464,0.0885319032696771,0.284,0.219,1
"AL161449.2",0.00608181822542002,-0.104831545679021,0.193,0.256,1
"CCSER2",0.00609967677370222,0.0662636992592853,0.367,0.289,1
"L3MBTL3",0.00610371587615851,0.0652883202095761,0.147,0.099,1
"DNAJC24",0.00610448406425299,0.0785896163482507,0.276,0.211,1
"ELP3",0.00614451904564844,0.0891172122963377,0.489,0.409,1
"CLSTN3",0.00616129829055253,-0.142402377674918,0.43,0.483,1
"HAUS7",0.00616364028337442,0.0927550796273312,0.325,0.258,1
"RPAP2",0.00617101732449655,0.0909137501402176,0.254,0.193,1
"IFT22",0.00617471497826645,0.102063461893675,0.472,0.402,1
"RNF187",0.00617838359921669,0.068750313478493,0.995,0.997,1
"NUP214",0.00618670428268415,0.104510618504281,0.631,0.559,1
"ANKMY2",0.00618817959172355,0.0718803592233669,0.247,0.184,1
"SLC26A2",0.00619711071521504,0.0699233733674858,0.198,0.141,1
"DNHD1",0.00622140504100178,-0.083299743394751,0.127,0.185,1
"ZNF596",0.00622804060353031,0.0503177094819006,0.105,0.065,1
"ELP4",0.00625528758512758,0.076884185099789,0.289,0.222,1
"CSRP2",0.00626301361327986,0.0552165088947398,0.1,0.061,1
"PITHD1",0.00627919503608199,0.102732762367361,0.604,0.529,1
"ZMIZ1",0.0062917269293008,-0.147174128633928,0.753,0.766,1
"PACRGL",0.0062985682849617,0.0961458503289888,0.293,0.228,1
"SNX2",0.0063018023313265,0.106964860236892,0.756,0.682,1
"TMEM69",0.00630531744578846,0.0847308024472565,0.421,0.345,1
"KRT17",0.00631072027065176,-0.383520569915344,0.144,0.197,1
"ARL5A",0.00632143711675648,0.111206369765808,0.535,0.465,1
"LPIN3",0.00632486884561004,0.0917412496684812,0.472,0.393,1
"MKRN2",0.00633928484014298,0.0829749512991524,0.386,0.309,1
"UBXN2A",0.0063418405587159,0.0777217439278931,0.284,0.218,1
"COMMD9",0.0063427580604899,0.090670358940064,0.645,0.566,1
"BEX5",0.00634811066429027,-0.0786056541136969,0.103,0.157,1
